Pais,Anho,Npatente,max,media,dif
JP,1982,4315318,1,1.0,0.0
JP,1982,4354308,1,1.0,0.0
JP,1982,4347219,1,1.0,0.0
JP,1982,4350918,1,1.0,0.0
JP,1982,4355111,1,1.0,0.0
JP,1982,4335943,1,1.0,0.0
JP,1982,4341953,1,1.0,0.0
JP,1982,4311473,1,1.0,0.0
JP,1982,4360804,1,1.0,0.0
JP,1982,4322420,1,1.0,0.0
JP,1982,4358858,1,1.0,0.0
JP,1982,4308840,1,1.0,0.0
JP,1982,4332517,1,1.0,0.0
JP,1983,4418284,2,1.0344827586206897,0.9655172413793103
JP,1984,4463359,2,1.0227272727272727,0.9772727272727273
JP,1985,4559452,1,1.0,0.0
JP,1985,4510224,1,1.0,0.0
JP,1985,4559850,1,1.0,0.0
JP,1985,4560920,1,1.0,0.0
JP,1985,4498226,1,1.0,0.0
JP,1985,4512870,1,1.0,0.0
JP,1985,4494502,1,1.0,0.0
JP,1985,4554602,1,1.0,0.0
JP,1985,4540359,1,1.0,0.0
JP,1985,4540992,1,1.0,0.0
JP,1985,4527365,1,1.0,0.0
JP,1985,4514804,1,1.0,0.0
JP,1985,4528632,1,1.0,0.0
JP,1985,4556689,1,1.0,0.0
JP,1985,4526525,1,1.0,0.0
JP,1985,4538144,1,1.0,0.0
JP,1985,4559221,1,1.0,0.0
JP,1985,4516272,1,1.0,0.0
JP,1985,4547223,1,1.0,0.0
JP,1985,4522274,1,1.0,0.0
JP,1985,4508429,1,1.0,0.0
JP,1985,4521413,1,1.0,0.0
JP,1985,4536669,1,1.0,0.0
JP,1985,4535073,1,1.0,0.0
JP,1985,4530034,1,1.0,0.0
JP,1985,4512298,1,1.0,0.0
JP,1985,4537945,1,1.0,0.0
JP,1985,4507738,1,1.0,0.0
JP,1985,4511975,1,1.0,0.0
JP,1985,4494941,1,1.0,0.0
JP,1985,4562511,1,1.0,0.0
JP,1985,4546018,1,1.0,0.0
JP,1985,4535732,1,1.0,0.0
JP,1985,4506755,1,1.0,0.0
JP,1985,4529651,1,1.0,0.0
JP,1985,4510228,1,1.0,0.0
JP,1985,4523428,1,1.0,0.0
JP,1985,4555358,1,1.0,0.0
JP,1985,4550322,1,1.0,0.0
JP,1985,4550057,1,1.0,0.0
JP,1985,4498742,1,1.0,0.0
JP,1985,4542906,1,1.0,0.0
JP,1985,4556940,1,1.0,0.0
JP,1985,4553820,1,1.0,0.0
JP,1985,4533353,1,1.0,0.0
JP,1985,4556139,1,1.0,0.0
JP,1985,4493674,1,1.0,0.0
JP,1985,4541714,1,1.0,0.0
JP,1986,4576851,2,1.0196078431372548,0.9803921568627452
JP,1987,4700584,1,1.0,0.0
JP,1987,4671241,1,1.0,0.0
JP,1987,4673053,1,1.0,0.0
JP,1987,4715870,1,1.0,0.0
JP,1987,4645482,1,1.0,0.0
JP,1987,4692313,1,1.0,0.0
JP,1987,4646285,1,1.0,0.0
JP,1987,4678052,1,1.0,0.0
JP,1987,4716456,1,1.0,0.0
JP,1987,4701389,1,1.0,0.0
JP,1987,4653454,1,1.0,0.0
JP,1987,4663641,1,1.0,0.0
JP,1987,4684221,1,1.0,0.0
JP,1987,4667477,1,1.0,0.0
JP,1987,4688264,1,1.0,0.0
JP,1987,4644544,1,1.0,0.0
JP,1987,4651284,1,1.0,0.0
JP,1987,4642508,1,1.0,0.0
JP,1987,4655182,1,1.0,0.0
JP,1987,4707103,1,1.0,0.0
JP,1987,4663665,1,1.0,0.0
JP,1987,4643941,1,1.0,0.0
JP,1987,4708914,1,1.0,0.0
JP,1987,4688808,1,1.0,0.0
JP,1987,4710854,1,1.0,0.0
JP,1987,4716560,1,1.0,0.0
JP,1987,4651042,1,1.0,0.0
JP,1987,4644492,1,1.0,0.0
JP,1987,4710015,1,1.0,0.0
JP,1987,4713697,1,1.0,0.0
JP,1987,4712908,1,1.0,0.0
JP,1987,4653889,1,1.0,0.0
JP,1987,4653822,1,1.0,0.0
JP,1987,4709480,1,1.0,0.0
JP,1987,4653329,1,1.0,0.0
JP,1987,4677602,1,1.0,0.0
JP,1987,4679451,1,1.0,0.0
JP,1987,4660082,1,1.0,0.0
JP,1987,4700982,1,1.0,0.0
JP,1987,4639652,1,1.0,0.0
JP,1987,4704615,1,1.0,0.0
JP,1987,4672417,1,1.0,0.0
JP,1987,4651966,1,1.0,0.0
JP,1987,4713595,1,1.0,0.0
JP,1987,4639363,1,1.0,0.0
JP,1987,4712852,1,1.0,0.0
JP,1987,4636627,1,1.0,0.0
JP,1987,4699099,1,1.0,0.0
JP,1987,4713671,1,1.0,0.0
JP,1987,4682215,1,1.0,0.0
JP,1987,4667941,1,1.0,0.0
JP,1987,4677585,1,1.0,0.0
JP,1987,4686934,1,1.0,0.0
JP,1987,4638368,1,1.0,0.0
JP,1987,4655847,1,1.0,0.0
JP,1987,4639066,1,1.0,0.0
JP,1987,4712141,1,1.0,0.0
JP,1987,4643859,1,1.0,0.0
JP,1987,4698991,1,1.0,0.0
JP,1987,4700317,1,1.0,0.0
JP,1987,4707584,1,1.0,0.0
JP,1987,4651406,1,1.0,0.0
JP,1987,4704917,1,1.0,0.0
JP,1987,4696058,1,1.0,0.0
JP,1987,4672864,1,1.0,0.0
JP,1988,4720800,1,1.0,0.0
JP,1988,4740796,1,1.0,0.0
JP,1988,4737867,1,1.0,0.0
JP,1988,4749514,1,1.0,0.0
JP,1988,4732626,1,1.0,0.0
JP,1988,4737757,1,1.0,0.0
JP,1988,4733942,1,1.0,0.0
JP,1988,4777396,1,1.0,0.0
JP,1988,4729965,1,1.0,0.0
JP,1988,4723813,1,1.0,0.0
JP,1988,4751022,1,1.0,0.0
JP,1988,4756599,1,1.0,0.0
JP,1988,4780742,1,1.0,0.0
JP,1988,4730315,1,1.0,0.0
JP,1988,4778652,1,1.0,0.0
JP,1988,4739169,1,1.0,0.0
JP,1988,4760389,1,1.0,0.0
JP,1988,4720576,1,1.0,0.0
JP,1988,4769514,1,1.0,0.0
JP,1988,4759330,1,1.0,0.0
JP,1988,4721647,1,1.0,0.0
JP,1988,4716786,1,1.0,0.0
JP,1988,4729097,1,1.0,0.0
JP,1988,4757007,1,1.0,0.0
JP,1988,4732070,1,1.0,0.0
JP,1988,4743750,1,1.0,0.0
JP,1988,4769337,1,1.0,0.0
JP,1988,4733283,1,1.0,0.0
JP,1988,4723901,1,1.0,0.0
JP,1988,4733087,1,1.0,0.0
JP,1988,4734770,1,1.0,0.0
JP,1988,4744058,1,1.0,0.0
JP,1988,4727772,1,1.0,0.0
JP,1988,4739315,1,1.0,0.0
JP,1988,4783707,1,1.0,0.0
JP,1988,4768011,1,1.0,0.0
JP,1988,4764951,1,1.0,0.0
JP,1988,4766563,1,1.0,0.0
JP,1988,4719578,1,1.0,0.0
JP,1988,4771404,1,1.0,0.0
JP,1988,4720953,1,1.0,0.0
JP,1988,4780427,1,1.0,0.0
JP,1988,4794518,1,1.0,0.0
JP,1988,4787616,1,1.0,0.0
JP,1988,4718043,1,1.0,0.0
JP,1988,4734568,1,1.0,0.0
JP,1988,4739999,1,1.0,0.0
JP,1988,4757781,1,1.0,0.0
JP,1988,4767942,1,1.0,0.0
JP,1988,4743276,1,1.0,0.0
JP,1988,4720816,1,1.0,0.0
JP,1989,4827454,1,1.0,0.0
JP,1989,4800435,1,1.0,0.0
JP,1989,4890140,1,1.0,0.0
JP,1989,4802107,1,1.0,0.0
JP,1989,4860198,1,1.0,0.0
JP,1989,4849790,1,1.0,0.0
JP,1989,4882707,1,1.0,0.0
JP,1989,4853724,1,1.0,0.0
JP,1989,4875987,1,1.0,0.0
JP,1989,4839895,1,1.0,0.0
JP,1989,4817110,1,1.0,0.0
JP,1989,4851875,1,1.0,0.0
JP,1989,4858901,1,1.0,0.0
JP,1989,4877804,1,1.0,0.0
JP,1989,4861964,1,1.0,0.0
JP,1989,4858104,1,1.0,0.0
JP,1989,4800398,1,1.0,0.0
JP,1989,4856472,1,1.0,0.0
JP,1989,4889026,1,1.0,0.0
JP,1989,4820291,1,1.0,0.0
JP,1989,4839307,1,1.0,0.0
JP,1989,4801044,1,1.0,0.0
JP,1989,4881639,1,1.0,0.0
JP,1989,4881013,1,1.0,0.0
JP,1989,4814689,1,1.0,0.0
JP,1989,4837628,1,1.0,0.0
JP,1989,4806461,1,1.0,0.0
JP,1989,4820543,1,1.0,0.0
JP,1989,4865042,1,1.0,0.0
JP,1989,4804867,1,1.0,0.0
JP,1989,4867220,1,1.0,0.0
JP,1989,4887614,1,1.0,0.0
JP,1989,4877680,1,1.0,0.0
JP,1989,4882561,1,1.0,0.0
JP,1989,4882266,1,1.0,0.0
JP,1989,4839868,1,1.0,0.0
JP,1989,4823194,1,1.0,0.0
JP,1989,4833705,1,1.0,0.0
JP,1989,4815872,1,1.0,0.0
JP,1989,4804610,1,1.0,0.0
JP,1989,4860307,1,1.0,0.0
JP,1989,4814848,1,1.0,0.0
JP,1989,4801963,1,1.0,0.0
JP,1989,4803349,1,1.0,0.0
JP,1989,4838563,1,1.0,0.0
JP,1989,4860113,1,1.0,0.0
JP,1989,4812636,1,1.0,0.0
JP,1989,4879950,1,1.0,0.0
JP,1989,4804998,1,1.0,0.0
JP,1989,4822384,1,1.0,0.0
JP,1989,4847639,1,1.0,0.0
JP,1989,4851989,1,1.0,0.0
JP,1989,4841447,1,1.0,0.0
JP,1989,4794942,1,1.0,0.0
JP,1989,4825941,1,1.0,0.0
JP,1989,4852957,1,1.0,0.0
JP,1989,4861691,1,1.0,0.0
JP,1989,4847147,1,1.0,0.0
JP,1989,4887969,1,1.0,0.0
JP,1989,4853226,1,1.0,0.0
JP,1989,4842590,1,1.0,0.0
JP,1989,4849368,1,1.0,0.0
JP,1989,4807973,1,1.0,0.0
JP,1989,4803711,1,1.0,0.0
JP,1989,4878165,1,1.0,0.0
JP,1989,4811705,1,1.0,0.0
JP,1990,4900620,1,1.0,0.0
JP,1990,4909894,1,1.0,0.0
JP,1990,4924108,1,1.0,0.0
JP,1990,4903103,1,1.0,0.0
JP,1990,4967396,1,1.0,0.0
JP,1990,4974607,1,1.0,0.0
JP,1990,4952902,1,1.0,0.0
JP,1990,4935815,1,1.0,0.0
JP,1990,4972809,1,1.0,0.0
JP,1990,4956997,1,1.0,0.0
JP,1990,4895835,1,1.0,0.0
JP,1990,4932048,1,1.0,0.0
JP,1990,4939552,1,1.0,0.0
JP,1990,4970369,1,1.0,0.0
JP,1990,4939680,1,1.0,0.0
JP,1990,4900628,1,1.0,0.0
JP,1990,4976932,1,1.0,0.0
JP,1990,4906005,1,1.0,0.0
JP,1990,4970374,1,1.0,0.0
JP,1990,4953103,1,1.0,0.0
JP,1990,4956607,1,1.0,0.0
JP,1990,4961833,1,1.0,0.0
JP,1990,4962732,1,1.0,0.0
JP,1990,4909120,1,1.0,0.0
JP,1990,4903214,1,1.0,0.0
JP,1990,4959736,1,1.0,0.0
JP,1990,4933879,1,1.0,0.0
JP,1990,4935899,1,1.0,0.0
JP,1990,4947209,1,1.0,0.0
JP,1990,4896262,1,1.0,0.0
JP,1990,4957408,1,1.0,0.0
JP,1990,4938940,1,1.0,0.0
JP,1990,4962465,1,1.0,0.0
JP,1990,4946298,1,1.0,0.0
JP,1990,4939044,1,1.0,0.0
JP,1990,4978686,1,1.0,0.0
JP,1990,4931417,1,1.0,0.0
JP,1990,4892902,1,1.0,0.0
JP,1990,4890996,1,1.0,0.0
JP,1990,4900908,1,1.0,0.0
JP,1990,4975961,1,1.0,0.0
JP,1990,4924409,1,1.0,0.0
JP,1990,4920042,1,1.0,0.0
JP,1990,4962412,1,1.0,0.0
JP,1990,4976347,1,1.0,0.0
JP,1990,4960908,1,1.0,0.0
JP,1990,4955817,1,1.0,0.0
JP,1990,4925468,1,1.0,0.0
JP,1990,4900694,1,1.0,0.0
JP,1990,4955409,1,1.0,0.0
JP,1990,4954902,1,1.0,0.0
JP,1990,4926075,1,1.0,0.0
JP,1990,4955050,1,1.0,0.0
JP,1990,4914493,1,1.0,0.0
JP,1990,4946826,1,1.0,0.0
JP,1990,4941962,1,1.0,0.0
JP,1990,4920426,1,1.0,0.0
JP,1990,4961435,1,1.0,0.0
JP,1990,4937161,1,1.0,0.0
JP,1990,4896116,1,1.0,0.0
JP,1991,4981712,1,1.0,0.0
JP,1991,5028782,1,1.0,0.0
JP,1991,5045541,1,1.0,0.0
JP,1991,4989151,1,1.0,0.0
JP,1991,4998808,1,1.0,0.0
JP,1991,4988215,1,1.0,0.0
JP,1991,5054069,1,1.0,0.0
JP,1991,4993481,1,1.0,0.0
JP,1991,4994815,1,1.0,0.0
JP,1991,5053811,1,1.0,0.0
JP,1991,5076666,1,1.0,0.0
JP,1991,4986245,1,1.0,0.0
JP,1991,5028868,1,1.0,0.0
JP,1991,5006705,1,1.0,0.0
JP,1991,5031418,1,1.0,0.0
JP,1991,5023739,1,1.0,0.0
JP,1991,5013966,1,1.0,0.0
JP,1991,4994896,1,1.0,0.0
JP,1991,5035931,1,1.0,0.0
JP,1991,5027251,1,1.0,0.0
JP,1991,5010519,1,1.0,0.0
JP,1991,5017808,1,1.0,0.0
JP,1991,5073818,1,1.0,0.0
JP,1991,5047796,1,1.0,0.0
JP,1991,5074017,1,1.0,0.0
JP,1991,4982305,1,1.0,0.0
JP,1991,4982297,1,1.0,0.0
JP,1991,5009585,1,1.0,0.0
JP,1991,5060035,1,1.0,0.0
JP,1991,5070402,1,1.0,0.0
JP,1991,5063140,1,1.0,0.0
JP,1991,5073726,1,1.0,0.0
JP,1991,5051990,1,1.0,0.0
JP,1991,5039846,1,1.0,0.0
JP,1991,5029071,1,1.0,0.0
JP,1991,5061144,1,1.0,0.0
JP,1991,5049470,1,1.0,0.0
JP,1991,5027394,1,1.0,0.0
JP,1991,5047852,1,1.0,0.0
JP,1991,5057566,1,1.0,0.0
JP,1991,4995059,1,1.0,0.0
JP,1991,4997739,1,1.0,0.0
JP,1991,5062698,1,1.0,0.0
JP,1991,5016010,1,1.0,0.0
JP,1991,5070030,1,1.0,0.0
JP,1991,5056113,1,1.0,0.0
JP,1991,5036301,1,1.0,0.0
JP,1991,4987271,1,1.0,0.0
JP,1991,5032882,1,1.0,0.0
JP,1991,5030923,1,1.0,0.0
JP,1991,5041866,1,1.0,0.0
JP,1991,5028926,1,1.0,0.0
JP,1991,5043052,1,1.0,0.0
JP,1991,5003205,1,1.0,0.0
JP,1991,5018154,1,1.0,0.0
JP,1991,5053678,1,1.0,0.0
JP,1991,5011277,1,1.0,0.0
JP,1991,5073739,1,1.0,0.0
JP,1991,4991102,1,1.0,0.0
JP,1991,5043894,1,1.0,0.0
JP,1991,5029902,1,1.0,0.0
JP,1991,5060972,1,1.0,0.0
JP,1991,5062933,1,1.0,0.0
JP,1991,5036349,1,1.0,0.0
JP,1992,5148016,1,1.0,0.0
JP,1992,5142630,1,1.0,0.0
JP,1992,5155943,1,1.0,0.0
JP,1992,5090012,1,1.0,0.0
JP,1992,5079350,1,1.0,0.0
JP,1992,5153144,1,1.0,0.0
JP,1992,5171132,1,1.0,0.0
JP,1992,5113241,1,1.0,0.0
JP,1992,5168685,1,1.0,0.0
JP,1992,5140541,1,1.0,0.0
JP,1992,5116287,1,1.0,0.0
JP,1992,5087882,1,1.0,0.0
JP,1992,5106197,1,1.0,0.0
JP,1992,5163641,1,1.0,0.0
JP,1992,5150905,1,1.0,0.0
JP,1992,5088817,1,1.0,0.0
JP,1992,5100828,1,1.0,0.0
JP,1992,5097464,1,1.0,0.0
JP,1992,5128299,1,1.0,0.0
JP,1992,5164439,1,1.0,0.0
JP,1992,5089869,1,1.0,0.0
JP,1992,5164349,1,1.0,0.0
JP,1992,5096116,1,1.0,0.0
JP,1992,5078755,1,1.0,0.0
JP,1992,5098852,1,1.0,0.0
JP,1992,5134743,1,1.0,0.0
JP,1992,5155513,1,1.0,0.0
JP,1992,5108877,1,1.0,0.0
JP,1992,5104268,1,1.0,0.0
JP,1992,5140487,1,1.0,0.0
JP,1992,5126618,1,1.0,0.0
JP,1992,5107464,1,1.0,0.0
JP,1992,5136507,1,1.0,0.0
JP,1992,5079598,1,1.0,0.0
JP,1992,5175118,1,1.0,0.0
JP,1992,5084673,1,1.0,0.0
JP,1992,5133603,1,1.0,0.0
JP,1992,5125509,1,1.0,0.0
JP,1992,5159385,1,1.0,0.0
JP,1992,5108198,1,1.0,0.0
JP,1992,5109826,1,1.0,0.0
JP,1992,5098675,1,1.0,0.0
JP,1992,5099255,1,1.0,0.0
JP,1992,5130748,1,1.0,0.0
JP,1992,5161037,1,1.0,0.0
JP,1992,5165981,1,1.0,0.0
JP,1992,5098185,1,1.0,0.0
JP,1992,5115240,1,1.0,0.0
JP,1992,5126913,1,1.0,0.0
JP,1992,5080039,1,1.0,0.0
JP,1992,5095541,1,1.0,0.0
JP,1992,5150635,1,1.0,0.0
JP,1992,5083158,1,1.0,0.0
JP,1992,5090009,1,1.0,0.0
JP,1992,5138982,1,1.0,0.0
JP,1992,5115328,1,1.0,0.0
JP,1992,5143435,1,1.0,0.0
JP,1992,5142037,1,1.0,0.0
JP,1992,5111385,1,1.0,0.0
JP,1992,5128626,1,1.0,0.0
JP,1992,5081480,1,1.0,0.0
JP,1992,5110393,1,1.0,0.0
JP,1992,5126102,1,1.0,0.0
JP,1992,5167211,1,1.0,0.0
JP,1992,5106681,1,1.0,0.0
JP,1992,5159460,1,1.0,0.0
JP,1992,5124277,1,1.0,0.0
JP,1993,5211514,1,1.0,0.0
JP,1993,5267567,1,1.0,0.0
JP,1993,5254448,1,1.0,0.0
JP,1993,5214991,1,1.0,0.0
JP,1993,5202967,1,1.0,0.0
JP,1993,5212814,1,1.0,0.0
JP,1993,5261121,1,1.0,0.0
JP,1993,5219464,1,1.0,0.0
JP,1993,5206080,1,1.0,0.0
JP,1993,5256945,1,1.0,0.0
JP,1993,5206848,1,1.0,0.0
JP,1993,5248998,1,1.0,0.0
JP,1993,5200458,1,1.0,0.0
JP,1993,5243559,1,1.0,0.0
JP,1993,5214316,1,1.0,0.0
JP,1993,5220591,1,1.0,0.0
JP,1993,5202848,1,1.0,0.0
JP,1993,5254404,1,1.0,0.0
JP,1993,5200505,1,1.0,0.0
JP,1993,5245381,1,1.0,0.0
JP,1993,5236879,1,1.0,0.0
JP,1993,5270714,1,1.0,0.0
JP,1993,5185235,1,1.0,0.0
JP,1993,5184847,1,1.0,0.0
JP,1993,5237818,1,1.0,0.0
JP,1993,5245522,1,1.0,0.0
JP,1993,5214551,1,1.0,0.0
JP,1993,5182681,1,1.0,0.0
JP,1993,5178682,1,1.0,0.0
JP,1993,5237213,1,1.0,0.0
JP,1993,5187592,1,1.0,0.0
JP,1993,5270796,1,1.0,0.0
JP,1993,5179296,1,1.0,0.0
JP,1993,5179655,1,1.0,0.0
JP,1993,5201677,1,1.0,0.0
JP,1993,5250382,1,1.0,0.0
JP,1994,5325145,1,1.0,0.0
JP,1994,5362610,1,1.0,0.0
JP,1994,5280476,1,1.0,0.0
JP,1994,5357645,1,1.0,0.0
JP,1994,5376944,1,1.0,0.0
JP,1994,5308695,1,1.0,0.0
JP,1994,5300874,1,1.0,0.0
JP,1994,5352074,1,1.0,0.0
JP,1994,5320979,1,1.0,0.0
JP,1994,5374972,1,1.0,0.0
JP,1994,5325186,1,1.0,0.0
JP,1994,5285894,1,1.0,0.0
JP,1994,5285275,1,1.0,0.0
JP,1994,5278614,1,1.0,0.0
JP,1994,5306163,1,1.0,0.0
JP,1994,5315092,1,1.0,0.0
JP,1994,5306651,1,1.0,0.0
JP,1994,5323768,1,1.0,0.0
JP,1994,5345434,1,1.0,0.0
JP,1994,5371614,1,1.0,0.0
JP,1994,5330362,1,1.0,0.0
JP,1994,5299025,1,1.0,0.0
JP,1994,5343864,1,1.0,0.0
JP,1994,5299289,1,1.0,0.0
JP,1994,5276459,1,1.0,0.0
JP,1994,5360038,1,1.0,0.0
JP,1994,5333028,1,1.0,0.0
JP,1994,5327304,1,1.0,0.0
JP,1994,5369354,1,1.0,0.0
JP,1994,5353100,1,1.0,0.0
JP,1994,5280598,1,1.0,0.0
JP,1994,5333134,1,1.0,0.0
JP,1994,5336589,1,1.0,0.0
JP,1994,5323098,1,1.0,0.0
JP,1994,5301258,1,1.0,0.0
JP,1994,5305069,1,1.0,0.0
JP,1994,5343453,1,1.0,0.0
JP,1994,5366849,1,1.0,0.0
JP,1994,5308323,1,1.0,0.0
JP,1994,5307257,1,1.0,0.0
JP,1994,5328786,1,1.0,0.0
JP,1994,5365314,1,1.0,0.0
JP,1994,5345463,1,1.0,0.0
JP,1995,5379089,1,1.0,0.0
JP,1995,5475332,1,1.0,0.0
JP,1995,5445249,1,1.0,0.0
JP,1995,5416147,1,1.0,0.0
JP,1995,5402212,1,1.0,0.0
JP,1995,5439787,1,1.0,0.0
JP,1995,5472673,1,1.0,0.0
JP,1995,5400105,1,1.0,0.0
JP,1995,5391318,1,1.0,0.0
JP,1995,5459662,1,1.0,0.0
JP,1995,5442608,1,1.0,0.0
JP,1995,5433780,1,1.0,0.0
JP,1995,5452005,1,1.0,0.0
JP,1995,5434094,1,1.0,0.0
JP,1995,5393370,1,1.0,0.0
JP,1995,5453823,1,1.0,0.0
JP,1995,5423405,1,1.0,0.0
JP,1995,5396145,1,1.0,0.0
JP,1995,5453809,1,1.0,0.0
JP,1995,5396385,1,1.0,0.0
JP,1995,5408676,1,1.0,0.0
JP,1995,5468162,1,1.0,0.0
JP,1996,5502314,1,1.0,0.0
JP,1996,5559777,1,1.0,0.0
JP,1996,5504709,1,1.0,0.0
JP,1996,5528162,1,1.0,0.0
JP,1996,5508992,1,1.0,0.0
JP,1996,5587281,1,1.0,0.0
JP,1996,5572052,1,1.0,0.0
JP,1996,5507767,1,1.0,0.0
JP,1996,5539909,1,1.0,0.0
JP,1996,5488710,1,1.0,0.0
JP,1996,5493552,1,1.0,0.0
JP,1996,5570330,1,1.0,0.0
JP,1996,5481168,1,1.0,0.0
JP,1996,5496118,1,1.0,0.0
JP,1996,5480472,1,1.0,0.0
JP,1996,5506748,1,1.0,0.0
JP,1996,5575698,1,1.0,0.0
JP,1996,5528092,1,1.0,0.0
JP,1996,5504530,1,1.0,0.0
JP,1996,5491272,1,1.0,0.0
JP,1996,5530465,1,1.0,0.0
JP,1996,5530590,1,1.0,0.0
JP,1996,5560204,1,1.0,0.0
JP,1996,5555045,1,1.0,0.0
JP,1996,5485500,1,1.0,0.0
JP,1997,5628286,1,1.0,0.0
JP,1997,5680189,1,1.0,0.0
JP,1997,5625869,1,1.0,0.0
JP,1997,5598411,1,1.0,0.0
JP,1997,5617349,1,1.0,0.0
JP,1997,5638316,1,1.0,0.0
JP,1997,5598299,1,1.0,0.0
JP,1997,5631983,1,1.0,0.0
JP,1997,5619251,1,1.0,0.0
JP,1997,5693914,1,1.0,0.0
JP,1997,5652906,1,1.0,0.0
JP,1997,5632808,1,1.0,0.0
JP,1997,5666346,1,1.0,0.0
JP,1997,5677868,1,1.0,0.0
JP,1997,5596252,1,1.0,0.0
JP,1998,5806498,1,1.0,0.0
JP,1998,5740508,1,1.0,0.0
JP,1998,5780917,1,1.0,0.0
JP,1998,5781237,1,1.0,0.0
KR,1990,4970359,1,1.0,0.0
KR,1990,4920445,1,1.0,0.0
KR,1992,5155339,1,1.0,0.0
KR,1993,5219777,1,1.0,0.0
KR,1995,5398213,1,1.0,0.0
KR,1995,5418623,1,1.0,0.0
KR,1996,5583064,1,1.0,0.0
KR,1997,5599731,1,1.0,0.0
KR,1997,5627935,1,1.0,0.0
KR,1997,5621681,1,1.0,0.0
KR,1997,5617336,1,1.0,0.0
KR,1998,5795811,1,1.0,0.0
KR,1998,5773938,1,1.0,0.0
LU,1993,5254033,1,1.0,0.0
MA,1972,3699926,1,1.0,0.0
MC,1982,4346811,1,1.0,0.0
MX,1965,3207753,1,1.0,0.0
MX,1978,4074476,1,1.0,0.0
NL,1965,3197357,1,1.0,0.0
NL,1967,3331776,1,1.0,0.0
NL,1967,3339464,1,1.0,0.0
NL,1968,3394925,1,1.0,0.0
NL,1969,3480818,1,1.0,0.0
NL,1971,3567298,1,1.0,0.0
NL,1972,3667348,1,1.0,0.0
NL,1972,3681862,1,1.0,0.0
NL,1973,3754050,1,1.0,0.0
NL,1974,3838955,1,1.0,0.0
NL,1974,3857795,1,1.0,0.0
NL,1974,3832682,1,1.0,0.0
NL,1974,3827115,1,1.0,0.0
NL,1975,3877214,1,1.0,0.0
NL,1975,3879312,1,1.0,0.0
NL,1976,3947319,1,1.0,0.0
NL,1976,3947796,1,1.0,0.0
NL,1976,4000129,1,1.0,0.0
NL,1976,3975709,1,1.0,0.0
NL,1977,4064253,1,1.0,0.0
NL,1977,4034241,1,1.0,0.0
NL,1977,4037252,1,1.0,0.0
NL,1977,4039475,1,1.0,0.0
NL,1977,4047243,1,1.0,0.0
NL,1979,4141383,1,1.0,0.0
NL,1979,4144199,1,1.0,0.0
NL,1979,4143901,1,1.0,0.0
NL,1980,4214598,1,1.0,0.0
NL,1982,4344149,1,1.0,0.0
NL,1983,4399980,1,1.0,0.0
NL,1983,4400910,1,1.0,0.0
NL,1983,4390896,1,1.0,0.0
NL,1985,4527467,1,1.0,0.0
NL,1985,4494037,1,1.0,0.0
NL,1985,4546910,1,1.0,0.0
NL,1987,4637183,1,1.0,0.0
NL,1987,4684871,1,1.0,0.0
NL,1987,4695627,1,1.0,0.0
NL,1987,4664851,1,1.0,0.0
NL,1987,4694033,1,1.0,0.0
NL,1988,4728164,1,1.0,0.0
NL,1988,4783601,1,1.0,0.0
NL,1988,4776063,1,1.0,0.0
NL,1988,4763803,1,1.0,0.0
NL,1989,4829212,1,1.0,0.0
NL,1990,4931754,1,1.0,0.0
NL,1990,4901922,1,1.0,0.0
NL,1990,4911314,1,1.0,0.0
NL,1992,5124699,1,1.0,0.0
NL,1992,5083598,1,1.0,0.0
NL,1992,5115398,1,1.0,0.0
NL,1992,5157529,1,1.0,0.0
NL,1993,5262217,1,1.0,0.0
NL,1993,5237047,1,1.0,0.0
NL,1993,5231381,1,1.0,0.0
NL,1994,5314463,1,1.0,0.0
NL,1994,5278900,1,1.0,0.0
NL,1994,5327467,1,1.0,0.0
NO,1965,3201507,1,1.0,0.0
NO,1977,4030216,1,1.0,0.0
NO,1983,4399140,1,1.0,0.0
NO,1986,4622606,1,1.0,0.0
NO,1988,4751842,1,1.0,0.0
NO,1992,5133700,1,1.0,0.0
NO,1993,5236553,1,1.0,0.0
NZ,1978,4117637,1,1.0,0.0
NZ,1988,4763239,1,1.0,0.0
PH,1975,3917272,1,1.0,0.0
RU,1994,5316735,1,1.0,0.0
SA,1994,5335730,1,1.0,0.0
SE,1963,3099520,1,1.0,0.0
SE,1966,3262465,1,1.0,0.0
SE,1968,3416153,1,1.0,0.0
SE,1968,3416567,1,1.0,0.0
SE,1969,3482771,1,1.0,0.0
SE,1969,3469441,1,1.0,0.0
SE,1970,3512813,1,1.0,0.0
SE,1971,3601168,1,1.0,0.0
SE,1971,3570543,1,1.0,0.0
SE,1972,3645852,2,1.5,0.5
SE,1973,3774604,1,1.0,0.0
SE,1973,3777362,1,1.0,0.0
SE,1974,3812973,1,1.0,0.0
SE,1975,3924691,1,1.0,0.0
SE,1975,3915773,1,1.0,0.0
SE,1975,3911969,1,1.0,0.0
SE,1975,3885735,1,1.0,0.0
SE,1976,3935864,1,1.0,0.0
SE,1976,3954426,1,1.0,0.0
SE,1976,3999684,1,1.0,0.0
SE,1976,3960720,1,1.0,0.0
SE,1977,4029160,1,1.0,0.0
SE,1977,4063827,1,1.0,0.0
SE,1978,4118149,1,1.0,0.0
SE,1978,4094832,1,1.0,0.0
SE,1978,4109566,1,1.0,0.0
SE,1979,4164816,1,1.0,0.0
